FECHA_CORTE;UUID;FACULTAD;ESPECIALIDAD;MODALIDAD;NIVEL_ACADEMICO;ANNIO_POSTULACION;DERPARTAMENTO;PROVINCIA;DISTRITO;DEPARTAMENTO_ORIGEN;PROVINCIA_ORIGEN;DISTRITO_ORIGEN;COLEGIO;SEXO;DISCAPACIDAD;ETNIA
20240626;40fc15101e6dceff09dacd3de397b107;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;SEP - Lengua Extranjera - Inglés;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;CALLAO         ;CALLAO                                  ;CALLAO                                                      ;CALLAO         ;CALLAO                                  ;CALLAO                                                      ;;F;NINGUNA;QUECHUA
20240626;a68e43cbe5b79c1ab547bbd4bba89b9d;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;SEP - Lengua Extranjera - Inglés;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;CAJAMARCA      ;JAEN                                    ;JAEN                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;7a40ef829fd9f18a3f04fb6a2c7e31eb;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Educación Básica Alternativa;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;VILLA EL SALVADOR                                           ;LIMA           ;LIMA                                    ;VILLA EL SALVADOR                                           ;;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;d6f083b5123450c2a8ea130de507d93f;FACULTAD DE EDUCACIÓN INICIAL;SEP - Educación Inicial;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;PUENTE PIEDRA                                               ;CALLAO         ;CALLAO                                  ;VENTANILLA                                                  ;;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;a3dab54d5a830c218b56a02f646d3274;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Educación Física;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;SAN MARTIN DE PORRES                                        ;;M;NINGUNA;MESTIZO
20240626;17ceb944f1272b06fb2d9a5c9073f857;FACULTAD DE EDUCACIÓN INICIAL;SEP - Educación Inicial;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;;F;NINGUNA;OTROS
20240626;01bb428ef8e4094bcf303bfcc5d2b3a8;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;SEP - Industria Alimentaria;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;CALLAO         ;CALLAO                                  ;CALLAO                                                      ;CALLAO         ;CALLAO                                  ;CALLAO                                                      ;;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;4f5827760e4ff8f2c581e74173e0698c;FACULTAD DE CIENCIAS;SEP - Informática Educativa;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;HUANCAVELICA   ;TAYACAJA                                ;DANIEL HERNANDEZ                                            ;LIMA           ;LIMA                                    ;EL AGUSTINO                                                 ;;M;NINGUNA;MESTIZO
20240626;2693fe22d64b0aaaa5803d746eb4195d;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología del Vestido;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;SAN MARTIN DE PORRES                                        ;LIMA           ;LIMA                                    ;ATE                                                         ;COLEGIO NACIONAL MIXTO HUAYCAN;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;bb6bff959d201b2a07d0057c449dfd26;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LA ROCA;F;NINGUNA;MESTIZO
20240626;37b8fd222dd1e97fb797b55fe32c83c2;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Problemas de Aprendizaje;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;JUNIN          ;HUANCAYO                                ;HUANCAYO                                                    ;LIMA           ;LIMA                                    ;COMAS                                                       ;;F;NINGUNA;MESTIZO
20240626;a0edcab89cffabde8910dfbde5bf0b0f;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E Educación Básica Alternativa -Educ. Primaria;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LA VICTORIA                                                 ;LIMA           ;HUAROCHIRI                              ;SAN ANTONIO                                                 ;SAN ANTONIO DE JICAMARCA;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;b7b8ff9b865a487311a6f9e4ea03e103;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;SEP - Lengua Extranjera - Inglés;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;;F;NINGUNA;MESTIZO
20240626;2331d1d5c0890f2435513956f8a932ae;FACULTAD DE TECNOLOGÍA;P.E.E. Fuerza Motriz;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;PASCO          ;PASCO                                   ;NINACACA                                                    ;046 VICTOR RAUL HAYA DE LA TORRE;M;NINGUNA;BLANCO
20240626;ecbd70af2f6089823409a2d8d5a96580;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;SEP - Lengua Extranjera - Inglés;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;;F;NINGUNA;MESTIZO
20240626;11d74a45c622f9c480898d5dccff1b1c;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Educación Física;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;SAN MARTIN DE PORRES                                        ;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;;M;NINGUNA;OTROS
20240626;cce49f86f9cc53bae778991f95f781f7;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;SEP - Industria Alimentaria;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;JUNIN          ;JUNIN                                   ;JUNIN                                                       ;JUNIN          ;TARMA                                   ;TARMA                                                       ;;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;93255a59dbd38da285b68dd805e638dd;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;0101 SHUJI KITAMURA;F;NINGUNA;MESTIZO
20240626;55334630dbdbea4634dc447bb0d5c6b0;FACULTAD DE TECNOLOGÍA;P.E.E. Diseño Industrial y Arquitectónico;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;SANTA CATALINA;M;NINGUNA;MESTIZO
20240626;4b39c566cab692d15134d8faa86614e6;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;1213;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;66e6e3f298f412db1d80a4b591ed43d9;FACULTAD DE TECNOLOGÍA;P.E.E. Diseño Industrial y Arquitectónico;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;JOSEFA CARRILLO Y ALBORNOZ;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;a4386a7e6a928060a260b60faf7516e2;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Educación Primaria;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;LIMA           ;LIMA                                    ;ATE                                                         ;;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;51438de8e2a44a60668d9253f69e55b4;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Negocios Internacionales;1º o 2º Puestos I.E Educ. Secun.;PREGRADO;2023-1;PASCO          ;OXAPAMPA                                ;CHONTABAMBA                                                 ;LIMA           ;LIMA                                    ;PUENTE PIEDRA                                               ;35005 RVDO. PADRE BARDO BAYERLE;F;NINGUNA;PARTENECIENTE O PARTE DE OTRO PUEBLO INDÍGENA U ORIGINARIO
20240626;4b39c566cab692d15134d8faa86614e6;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;1213;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;5cf0590cee1022f6b58ab31204970ffc;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Educación Primaria;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;EL AGUSTINO                                                 ;LIMA           ;LIMA                                    ;ATE                                                         ;;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;dd703119aae55182c03a222aa0c10227;FACULTAD DE CIENCIAS;P.E.E. Matemática e Informática;Prueba General de Admisión;PREGRADO;2023-1;ANCASH         ;BOLOGNESI                               ;CHIQUIAN                                                    ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LOS ALAMOS;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;dbf663f2b020261805a3256c2866e785;FACULTAD DE EDUCACIÓN INICIAL;SEP - Educación Inicial;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;JESUS MARIA                                                 ;LIMA           ;LIMA                                    ;PUEBLO LIBRE                                                ;;F;NINGUNA;MESTIZO
20240626;329fbfd105e6ca54bc781bf921a48792;FACULTAD DE CIENCIAS EMPRESARIALES;P. Gastronomía;Beca 18;PREGRADO;2023-1;AYACUCHO       ;HUANTA                                  ;HUANTA                                                      ;AYACUCHO       ;HUANTA                                  ;HUANTA                                                      ;MARIA AUXILIADORA;F;NINGUNA;QUECHUA
20240626;843c8e39343aa14f8487a121045ec564;FACULTAD DE EDUCACIÓN INICIAL;SEP - Educación Inicial;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;CUSCO          ;CANAS                                   ;KUNTURKANKI                                                 ;CUSCO          ;CANAS                                   ;YANAOCA                                                     ;;M;NINGUNA;QUECHUA
20240626;656d7edf086626a4663781d29493e9b2;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Educación Primaria;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;;F;NINGUNA;MESTIZO
20240626;20efd49ba1d78cc8994f8eae64c456f8;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Música;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;HUAROCHIRI                              ;SAN MATEO                                                   ;Otra Institucion;M;NINGUNA;MESTIZO
20240626;5287a1971dbe8d12c3c776700a60f75f;FACULTAD DE TECNOLOGÍA;P.E.E. Ebanistería y Decoración;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;1198;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;18c47442c0b5d5e9ee09abbc7f5f479b;FACULTAD DE EDUCACIÓN INICIAL;SEP - Educación Inicial;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;LIMA                                                        ;;F;NINGUNA;MESTIZO
20240626;d0b0d1aed8150c16d367f6db6125e5c1;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;SEP - Industria Alimentaria;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;ATE                                                         ;;F;NINGUNA;MESTIZO
20240626;00b3b09e44682f8fb581d33f13284922;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;SEP - Lengua Extranjera - Inglés;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;;M;NINGUNA;MESTIZO
20240626;ca0a7c64c6014d02bc2c0a23cebf18a6;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Educación Básica Alternativa;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LIMA                                                        ;;M;NINGUNA;OTROS
20240626;d833b72267c5b7522ca6eec37bdba747;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;1217 JORGE BASADRE;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;39a20f4eda2854a90a6612794defce55;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Educación Primaria;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;SAN MARTIN DE PORRES                                        ;;F;NINGUNA;MESTIZO
20240626;469461fa93601b5261a5b21c166b42c6;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;852da45ab26e155cbe1c43ff5da467f7;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Educación Primaria;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;ICA            ;ICA                                     ;ICA                                                         ;ICA            ;ICA                                     ;ICA                                                         ;;M;NINGUNA;MESTIZO
20240626;80297cf8986f0bc4621ad008047943ec;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Educación Básica Alternativa;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;INDEPENDENCIA                                               ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;;F;NINGUNA;MESTIZO
20240626;55b03e03fd3815f0fa7bb6b6b84d3a66;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;SEP - Educación Física;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;CANTA                                   ;LACHAQUI                                                    ;;M;NINGUNA;OTROS
20240626;7262217906c7ba28f2be806214850411;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;SEP - Lengua Extranjera - Inglés;Examen y Entrevista;SEG. ESPECIALIDAD;2023-1;LIMA           ;LIMA                                    ;JESUS MARIA                                                 ;LIMA           ;LIMA                                    ;LIMA                                                        ;;F;NINGUNA;MESTIZO
20240626;91426aa7d4e7a7ba3956945fddd51b5b;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;EL AGUSTINO                                                 ;LIMA           ;LIMA                                    ;ATE                                                         ;107 DANIEL ALCIDES CARRION GARCIA;F;NINGUNA;MESTIZO
